stationcode,name,latitude,longitude,nom_arrondissement_communes,id,record_timestamp,ebike,mechanical,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,is_returning
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,1083,2024-07-22T04:19:01.377+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,2573,2024-07-22T04:22:00.326+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,4071,2024-07-22T04:21:00.518+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,5560,2024-07-22T04:25:00.791+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,7057,2024-07-22T04:27:00.312+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,8553,2024-07-22T04:29:00.488+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,10051,2024-07-22T04:31:00.625+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,11546,2024-07-22T04:35:00.522+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,13046,2024-07-22T04:37:01.327+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,14541,2024-07-22T04:39:00.436+02:00,2,12,2024-07-22T03:48:11+02:00,14,36,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,15284,2024-07-22T04:41:00.336+02:00,1,11,2024-07-22T03:48:11+02:00,12,38,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,16780,2024-07-22T04:43:01.281+02:00,1,11,2024-07-22T03:48:11+02:00,12,38,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,18277,2024-07-22T04:45:01.442+02:00,1,11,2024-07-22T03:48:11+02:00,12,38,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,19772,2024-07-22T04:49:00.335+02:00,1,11,2024-07-22T03:48:11+02:00,12,38,50,OUI,OUI,OUI
12120,Lac Daumesnil - Saint-Maurice,48.8277455574,2.4183654785,Paris,21271,2024-07-22T04:51:01.555+02:00,1,11,2024-07-22T03:48:11+02:00,12,38,50,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,1084,2024-07-22T04:19:01.377+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,2574,2024-07-22T04:22:00.326+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,4072,2024-07-22T04:21:00.518+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,5561,2024-07-22T04:25:00.791+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,7058,2024-07-22T04:27:00.312+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,8554,2024-07-22T04:29:00.488+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,10052,2024-07-22T04:31:00.625+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,11547,2024-07-22T04:35:00.522+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,13047,2024-07-22T04:37:01.327+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,14542,2024-07-22T04:39:00.436+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,16037,2024-07-22T04:41:00.336+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,17530,2024-07-22T04:43:01.281+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,19025,2024-07-22T04:45:01.442+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,20516,2024-07-22T04:49:00.335+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
22012,Madeleine Michelis - Roule,48.882604313,2.277363427,Neuilly-sur-Seine,22014,2024-07-22T04:51:01.555+02:00,9,1,2024-07-22T03:51:18+02:00,10,14,25,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,316,2024-07-22T04:19:01.377+02:00,7,4,2024-07-22T03:51:08+02:00,11,19,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,2575,2024-07-22T04:22:00.326+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,4073,2024-07-22T04:21:00.518+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,5562,2024-07-22T04:25:00.791+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,7059,2024-07-22T04:27:00.312+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,8555,2024-07-22T04:29:00.488+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,10053,2024-07-22T04:31:00.625+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,11548,2024-07-22T04:35:00.522+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,13048,2024-07-22T04:37:01.327+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,14543,2024-07-22T04:39:00.436+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,16038,2024-07-22T04:41:00.336+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,17531,2024-07-22T04:43:01.281+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,19026,2024-07-22T04:45:01.442+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,20517,2024-07-22T04:49:00.335+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
18142,Jessaint - Marx Dormoy,48.8848454311,2.358930409,Paris,22015,2024-07-22T04:51:01.555+02:00,6,4,2024-07-22T03:51:08+02:00,10,20,30,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,1085,2024-07-22T04:19:01.377+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,2576,2024-07-22T04:22:00.326+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,4074,2024-07-22T04:21:00.518+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,5563,2024-07-22T04:25:00.791+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,7060,2024-07-22T04:27:00.312+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,8556,2024-07-22T04:29:00.488+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,10054,2024-07-22T04:31:00.625+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,11549,2024-07-22T04:35:00.522+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,13049,2024-07-22T04:37:01.327+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,14544,2024-07-22T04:39:00.436+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,16039,2024-07-22T04:41:00.336+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,17532,2024-07-22T04:43:01.281+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,19027,2024-07-22T04:45:01.442+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,20518,2024-07-22T04:49:00.335+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
13110,Moulin de la Pointe,48.8209294605,2.3563179374,Paris,22016,2024-07-22T04:51:01.555+02:00,3,15,2024-07-22T03:50:37+02:00,18,4,22,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,1086,2024-07-22T04:19:01.377+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,2577,2024-07-22T04:22:00.326+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,4075,2024-07-22T04:21:00.518+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,5564,2024-07-22T04:25:00.791+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,7061,2024-07-22T04:27:00.312+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,8557,2024-07-22T04:29:00.488+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,10055,2024-07-22T04:31:00.625+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,11550,2024-07-22T04:35:00.522+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,13050,2024-07-22T04:37:01.327+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,14545,2024-07-22T04:39:00.436+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,16040,2024-07-22T04:41:00.336+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,17533,2024-07-22T04:43:01.281+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,19028,2024-07-22T04:45:01.442+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,20519,2024-07-22T04:49:00.335+02:00,4,24,2024-07-22T03:50:48+02:00,28,0,29,OUI,OUI,OUI
42011,Quai Marcel Boyer - Victor Hugo,48.8225563667,2.392039597,Ivry-sur-Seine,21275,2024-07-22T04:51:01.555+02:00,4,23,2024-07-22T03:50:48+02:00,27,1,29,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,1087,2024-07-22T04:19:01.377+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,2578,2024-07-22T04:22:00.326+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,4076,2024-07-22T04:21:00.518+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,5565,2024-07-22T04:25:00.791+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,7062,2024-07-22T04:27:00.312+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,8558,2024-07-22T04:29:00.488+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,10056,2024-07-22T04:31:00.625+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,11551,2024-07-22T04:35:00.522+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,13051,2024-07-22T04:37:01.327+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,14546,2024-07-22T04:39:00.436+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,16041,2024-07-22T04:41:00.336+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,17534,2024-07-22T04:43:01.281+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,19029,2024-07-22T04:45:01.442+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,20520,2024-07-22T04:49:00.335+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
15009,Suffren - Pérignon,48.8471756149,2.3070521476,Paris,22017,2024-07-22T04:51:01.555+02:00,0,12,2024-07-22T03:49:00+02:00,12,33,46,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,1088,2024-07-22T04:19:01.377+02:00,4,12,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,2579,2024-07-22T04:22:00.326+02:00,4,12,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,4077,2024-07-22T04:21:00.518+02:00,4,12,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,5566,2024-07-22T04:25:00.791+02:00,4,12,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,7063,2024-07-22T04:27:00.312+02:00,4,12,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,8559,2024-07-22T04:29:00.488+02:00,4,12,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,10057,2024-07-22T04:31:00.625+02:00,4,12,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,11552,2024-07-22T04:35:00.522+02:00,4,12,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,12297,2024-07-22T04:37:01.327+02:00,5,12,2024-07-22T03:48:40+02:00,17,12,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,13791,2024-07-22T04:39:00.436+02:00,5,12,2024-07-22T03:48:40+02:00,17,12,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,16042,2024-07-22T04:41:00.336+02:00,5,11,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,17535,2024-07-22T04:43:01.281+02:00,5,11,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,19030,2024-07-22T04:45:01.442+02:00,5,11,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,20521,2024-07-22T04:49:00.335+02:00,5,11,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
21120,Docteur Calmette - Martre,48.8989693585,2.3086513252,Clichy,22018,2024-07-22T04:51:01.555+02:00,5,11,2024-07-22T03:48:40+02:00,16,13,30,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,1089,2024-07-22T04:19:01.377+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,2580,2024-07-22T04:22:00.326+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,4078,2024-07-22T04:21:00.518+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,5567,2024-07-22T04:25:00.791+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,7064,2024-07-22T04:27:00.312+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,8560,2024-07-22T04:29:00.488+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,10058,2024-07-22T04:31:00.625+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,11553,2024-07-22T04:35:00.522+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,13052,2024-07-22T04:37:01.327+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,14547,2024-07-22T04:39:00.436+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,16043,2024-07-22T04:41:00.336+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,17536,2024-07-22T04:43:01.281+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,19031,2024-07-22T04:45:01.442+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,20522,2024-07-22T04:49:00.335+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
20117,Saint-Fargeau - Mortier,48.8726665612,2.40791291,Paris,22019,2024-07-22T04:51:01.555+02:00,8,1,2024-07-22T03:52:33+02:00,9,22,31,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,1090,2024-07-22T04:19:01.377+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,2581,2024-07-22T04:22:00.326+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,4079,2024-07-22T04:21:00.518+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,5568,2024-07-22T04:25:00.791+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,7065,2024-07-22T04:27:00.312+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,8561,2024-07-22T04:29:00.488+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,10059,2024-07-22T04:31:00.625+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,11554,2024-07-22T04:35:00.522+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,13053,2024-07-22T04:37:01.327+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,14548,2024-07-22T04:39:00.436+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,16044,2024-07-22T04:41:00.336+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,17537,2024-07-22T04:43:01.281+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,19032,2024-07-22T04:45:01.442+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,20523,2024-07-22T04:49:00.335+02:00,5,3,2024-07-22T03:51:41+02:00,8,21,30,OUI,OUI,OUI
48009,République - Auguste Perret,48.7869528095,2.3518594354,Villejuif,21277,2024-07-22T04:51:01.555+02:00,4,3,2024-07-22T03:51:41+02:00,7,22,30,OUI,OUI,OUI
44103,Pont De Charenton,48.8179685,2.4199531,Saint-Maurice,1091,2024-07-22T04:19:01.377+02:00,4,14,2024-07-22T03:50:39+02:00,18,0,18,OUI,OUI,OUI
44103,Pont De Charenton,48.8179685,2.4199531,Saint-Maurice,2582,2024-07-22T04:22:00.326+02:00,4,14,2024-07-22T03:50:39+02:00,18,0,18,OUI,OUI,OUI
44103,Pont De Charenton,48.8179685,2.4199531,Saint-Maurice,4080,2024-07-22T04:21:00.518+02:00,4,14,2024-07-22T03:50:39+02:00,18,0,18,OUI,OUI,OUI
44103,Pont De Charenton,48.8179685,2.4199531,Saint-Maurice,5569,2024-07-22T04:25:00.791+02:00,4,14,2024-07-22T03:50:39+02:00,18,0,18,OUI,OUI,OUI
44103,Pont De Charenton,48.8179685,2.4199531,Saint-Maurice,7067,2024-07-22T04:27:00.312+02:00,4,14,2024-07-22T03:50:39+02:00,18,0,18,OUI,OUI,OUI
44103,Pont De Charenton,48.8179685,2.4199531,Saint-Maurice,8563,2024-07-22T04:29:00.488+02:00,4,14,2024-07-22T03:50:39+02:00,18,0,18,OUI,OUI,OUI
44103,Pont De Charenton,48.8179685,2.4199531,Saint-Maurice,10061,2024-07-22T04:31:00.625+02:00,4,14,2024-07-22T03:50:39+02:00,18,0,18,OUI,OUI,OUI
